horse_id,name,sex,birth_year,birth_date,color,breeder,owner,total_earnings,total_starts,total_wins,profile_scraped
グローリーシーズ,グローリーシーズ,牡3,,,,,,,,,0
クリノコブオー,クリノコブオー,牡3,,,,,,,,,0
リッカロイヤル,リッカロイヤル,牡3,,,,,,,,,0
ポーラーライツ,ポーラーライツ,牡3,,,,,,,,,0
ヨドノヒーロー,ヨドノヒーロー,牡3,,,,,,,,,0
チキリボーイ,チキリボーイ,牡3,,,,,,,,,0
ヒルノラディアン,ヒルノラディアン,牡3,,,,,,,,,0
バトルバニヤン,バトルバニヤン,牡4,,,,,,,,,0
ファリダット,ファリダット,牡3,,,,,,,,,0
スプリングソング,スプリングソング,牡3,,,,,,,,,0
アンダーカウンター,アンダーカウンター,牡3,,,,,,,,,0
セッカチセージ,セッカチセージ,牡3,,,,,,,,,0
リーガルスキーム,リーガルスキーム,牡3,,,,,,,,,0
メイケイグリーン,メイケイグリーン,せん4,,,,,,,,,0
ゴールドリーズン,ゴールドリーズン,牡5,,,,,,,,,0
カリスマコンコルド,カリスマコンコルド,牡4,,,,,,,,,0
シゲルイサイダカ,シゲルイサイダカ,牡5,,,,,,,,,0
ケアレスウィスパー,ケアレスウィスパー,牝4,,,,,,,,,0
サクセスブロッケン,サクセスブロッケン,牡3,,,,,,,,,0
キングトップガン,キングトップガン,牡5,,,,,,,,,0
ヒカリシャトル,ヒカリシャトル,牡4,,,,,,,,,0
ユビキタス,ユビキタス,牡3,,,,,,,,,0
スカーレットライン,スカーレットライン,牡3,,,,,,,,,0
ナンヨーヒルトップ,ナンヨーヒルトップ,牡3,,,,,,,,,0
クリールパッション,クリールパッション,牡3,,,,,,,,,0
リュウケン,リュウケン,牡3,,,,,,,,,0
ドリームスカイラブ,ドリームスカイラブ,牡3,,,,,,,,,0
タカラストーン,タカラストーン,牡3,,,,,,,,,0
アルマダ,アルマダ,せん7,,,,,,,,,0
オープンガーデン,オープンガーデン,牡4,,,,,,,,,0
フジヤマホーク,フジヤマホーク,牡5,,,,,,,,,0
ヒカルオオゾラ,ヒカルオオゾラ,牡4,,,,,,,,,0
マイネルキッツ,マイネルキッツ,牡5,,,,,,,,,0
ファストロック,ファストロック,牡4,,,,,,,,,0
スリープレスナイト,スリープレスナイト,牝4,,,,,,,,,0
トーホウシャイン,トーホウシャイン,牝5,,,,,,,,,0
ホウショウループ,ホウショウループ,牝4,,,,,,,,,0
ダイバーシティ,ダイバーシティ,牡3,,,,,,,,,0
スマートギア,スマートギア,牡3,,,,,,,,,0
キングオブカルト,キングオブカルト,牡3,,,,,,,,,0
プロヴィナージュ,プロヴィナージュ,牝3,,,,,,,,,0
スイートカルタゴ,スイートカルタゴ,牝3,,,,,,,,,0
ミヤビランベリ,ミヤビランベリ,牡5,,,,,,,,,0
アクティブアクト,アクティブアクト,牝6,,,,,,,,,0
ビエンナーレ,ビエンナーレ,牝5,,,,,,,,,0
ヴァンクルタテヤマ,ヴァンクルタテヤマ,牡6,,,,,,,,,0
ビッグカポネ,ビッグカポネ,牡5,,,,,,,,,0
ラインドライブ,ラインドライブ,せん5,,,,,,,,,0
ゼンノパルテノン,ゼンノパルテノン,牡6,,,,,,,,,0
ハナイチリン,ハナイチリン,牝5,,,,,,,,,0
ゴールデンシャイン,ゴールデンシャイン,牡4,,,,,,,,,0
ピクシーストーン,ピクシーストーン,牡5,,,,,,,,,0
メイショウラダック,メイショウラダック,牡3,,,,,,,,,0
カネトシパワフル,カネトシパワフル,牡5,,,,,,,,,0
サザンジェネラル,サザンジェネラル,牡3,,,,,,,,,0
ダイシングロウ,ダイシングロウ,牡4,,,,,,,,,0
フィフスペトル,フィフスペトル,牡2,,,,,,,,,0
ナムラミーティア,ナムラミーティア,牝2,,,,,,,,,0
0000989862,アイアンデューク,牡2,,,,,,0.0,0.0,0.0,1
サダムテンジン,サダムテンジン,牝2,,,,,,,,,0
バイラオーラ,バイラオーラ,牝2,,,,,,,,,0
ルシュクル,ルシュクル,牝2,,,,,,,,,0
コパノマユチャン,コパノマユチャン,牝2,,,,,,,,,0
ケイアイジンジン,ケイアイジンジン,牡2,,,,,,,,,0
ラインブラッド,ラインブラッド,牡2,,,,,,,,,0
シシャモチャン,シシャモチャン,牝2,,,,,,,,,0
ベルシャルル,ベルシャルル,牝2,,,,,,,,,0
ヒシアカデミー,ヒシアカデミー,牡2,,,,,,,,,0
0000989334,アイアムカミノマゴ,牝2,,,,,,0.0,0.0,0.0,1
ディーズハイビガー,ディーズハイビガー,牝2,,,,,,,,,0
メジロチャンプ,メジロチャンプ,牡2,,,,,,,,,0
マシュリク,マシュリク,牡5,,,,,,,,,0
マッチメイト,マッチメイト,牡5,,,,,,,,,0
マンテンハット,マンテンハット,牝6,,,,,,,,,0
ユウタービスケット,ユウタービスケット,牡4,,,,,,,,,0
ブラックレディ,ブラックレディ,牝4,,,,,,,,,0
タイキレーザー,タイキレーザー,牡5,,,,,,,,,0
コスモラバンジン,コスモラバンジン,牡5,,,,,,,,,0
ジンデンバリュー,ジンデンバリュー,牡5,,,,,,,,,0
ヒシバトル,ヒシバトル,せん6,,,,,,,,,0
シャコーバニラ,シャコーバニラ,牝5,,,,,,,,,0
リスティアダーリン,リスティアダーリン,牡7,,,,,,,,,0
マヤノツルギ,マヤノツルギ,牡4,,,,,,,,,0
サンダルフォン,サンダルフォン,牡5,,,,,,,,,0
キャッチータイトル,キャッチータイトル,牝5,,,,,,,,,0
セイウンワンダー,セイウンワンダー,牡2,,,,,,,,,0
ツクバホクトオー,ツクバホクトオー,牡2,,,,,,,,,0
バンガロール,バンガロール,牡2,,,,,,,,,0
エイシンタイガー,エイシンタイガー,牡2,,,,,,,,,0
カヴァリエ,カヴァリエ,牡2,,,,,,,,,0
シルクドミニオン,シルクドミニオン,牡2,,,,,,,,,0
ストロングガルーダ,ストロングガルーダ,牡2,,,,,,,,,0
マッハヴェロシティ,マッハヴェロシティ,牡2,,,,,,,,,0
ダイワバーガンディ,ダイワバーガンディ,牝2,,,,,,,,,0
マイネルウェイヴ,マイネルウェイヴ,牡2,,,,,,,,,0
ゴールドスパークル,ゴールドスパークル,牡2,,,,,,,,,0
ガンズオブナバロン,ガンズオブナバロン,牡2,,,,,,,,,0
ドリームゼニス,ドリームゼニス,牡2,,,,,,,,,0
スガノメダリスト,スガノメダリスト,牡2,,,,,,,,,0
タニノベローナ,タニノベローナ,牝2,,,,,,,,,0
デグラーティア,デグラーティア,牝2,,,,,,,,,0
コウエイハート,コウエイハート,牝2,,,,,,,,,0
ツルマルジャパン,ツルマルジャパン,牡2,,,,,,,,,0
シルクナデシコ,シルクナデシコ,牝2,,,,,,,,,0
ワンカラット,ワンカラット,牝2,,,,,,,,,0
ノアウイニング,ノアウイニング,牝2,,,,,,,,,0
レディルージュ,レディルージュ,牝2,,,,,,,,,0
マルカゼウス,マルカゼウス,牡2,,,,,,,,,0
ヒットヒットヒット,ヒットヒットヒット,牡2,,,,,,,,,0
ジャングルストーン,ジャングルストーン,牡2,,,,,,,,,0
シーポラリス,シーポラリス,牡2,,,,,,,,,0
エリモプリンセス,エリモプリンセス,牝2,,,,,,,,,0
メイクデュース,メイクデュース,牝2,,,,,,,,,0
エーシンワンダーズ,エーシンワンダーズ,牝2,,,,,,,,,0
パレスシュガー,パレスシュガー,牝2,,,,,,,,,0
クリノスレンダー,クリノスレンダー,牝2,,,,,,,,,0
ジーンハンター,ジーンハンター,牡6,,,,,,,,,0
ドングラシアス,ドングラシアス,牡4,,,,,,,,,0
テイエムモノノフ,テイエムモノノフ,牡4,,,,,,,,,0
トーワベガ,トーワベガ,牡4,,,,,,,,,0
ランドベスト,ランドベスト,牡6,,,,,,,,,0
ジョッシュ,ジョッシュ,牡9,,,,,,,,,0
マックスチャンプ,マックスチャンプ,牡7,,,,,,,,,0
ナリタダイコク,ナリタダイコク,牡3,,,,,,,,,0
コンベンション,コンベンション,牡3,,,,,,,,,0
キングスエンブレム,キングスエンブレム,牡3,,,,,,,,,0
シルクマンハッタン,シルクマンハッタン,牡3,,,,,,,,,0
リノーンリーズン,リノーンリーズン,牡3,,,,,,,,,0
ローズカットダイヤ,ローズカットダイヤ,牝3,,,,,,,,,0
オグリオトメ,オグリオトメ,牝3,,,,,,,,,0
メイショウアサガオ,メイショウアサガオ,牝3,,,,,,,,,0
ダイワスピリット,ダイワスピリット,牝3,,,,,,,,,0
ウォーターリメイン,ウォーターリメイン,牝3,,,,,,,,,0
ジョーイロンデル,ジョーイロンデル,牝3,,,,,,,,,0
ブライティアカペラ,ブライティアカペラ,牝3,,,,,,,,,0
オウケンブルースリ,オウケンブルースリ,牡3,,,,,,,,,0
エイシンブイダンス,エイシンブイダンス,牡3,,,,,,,,,0
ヤマニンリュバン,ヤマニンリュバン,牡3,,,,,,,,,0
スエズ,スエズ,牡3,,,,,,,,,0
マイネルマニセス,マイネルマニセス,牡4,,,,,,,,,0
ダノンビクトリー,ダノンビクトリー,牡7,,,,,,,,,0
ナリタブラック,ナリタブラック,牡6,,,,,,,,,0
マイネルテセウス,マイネルテセウス,牡5,,,,,,,,,0
ロジユニヴァース,ロジユニヴァース,牡2,,,,,,,,,0
イグゼキュティヴ,イグゼキュティヴ,牡2,,,,,,,,,0
モエレエキスパート,モエレエキスパート,牡2,,,,,,,,,0
テーオーストーム,テーオーストーム,牡2,,,,,,,,,0
ピロートーク,ピロートーク,牝2,,,,,,,,,0
ダノンヒデキ,ダノンヒデキ,牡2,,,,,,,,,0
メイショウイエミツ,メイショウイエミツ,牡2,,,,,,,,,0
フォーレイカー,フォーレイカー,牡2,,,,,,,,,0
アグネスクイック,アグネスクイック,牡2,,,,,,,,,0
ステイマックス,ステイマックス,牡2,,,,,,,,,0
ナムラカイシュウ,ナムラカイシュウ,牡2,,,,,,,,,0
アドマイヤサムライ,アドマイヤサムライ,牡2,,,,,,,,,0
イーサンヘモス,イーサンヘモス,牡2,,,,,,,,,0
アグネストレジャー,アグネストレジャー,牡6,,,,,,,,,0
テキサスイーグル,テキサスイーグル,牡4,,,,,,,,,0
ローレルハンバーバ,ローレルハンバーバ,牡5,,,,,,,,,0
シェーンヴァルト,シェーンヴァルト,牡2,,,,,,,,,0
ホッコータキオン,ホッコータキオン,牡2,,,,,,,,,0
キングスレガリア,キングスレガリア,牡2,,,,,,,,,0
ピースピース,ピースピース,牡2,,,,,,,,,0
アラシヲヨブオトコ,アラシヲヨブオトコ,牡2,,,,,,,,,0
トップカミング,トップカミング,牡2,,,,,,,,,0
アローベアタキオン,アローベアタキオン,牡2,,,,,,,,,0
キングアレキサンダ,キングアレキサンダ,牡2,,,,,,,,,0
トップオブピーコイ,トップオブピーコイ,牡2,,,,,,,,,0
ナムラタイシ,ナムラタイシ,牡2,,,,,,,,,0
スウッシュ,スウッシュ,牡2,,,,,,,,,0
ヴィヴィッドカラー,ヴィヴィッドカラー,牝4,,,,,,,,,0
ブライティアパルス,ブライティアパルス,牝3,,,,,,,,,0
ピサノジュバン,ピサノジュバン,牝3,,,,,,,,,0
シゲルフセルト,シゲルフセルト,牡3,,,,,,,,,0
フサイチミライ,フサイチミライ,牝5,,,,,,,,,0
キクノサリーレ,キクノサリーレ,牡3,,,,,,,,,0
カルナバリート,カルナバリート,牡5,,,,,,,,,0
ダイショウジェット,ダイショウジェット,牡5,,,,,,,,,0
ゼンノコーラル,ゼンノコーラル,牡7,,,,,,,,,0
ジャガーメイル,ジャガーメイル,牡4,,,,,,,,,0
キングアーサー,キングアーサー,牡5,,,,,,,,,0
セタガヤフラッグ,セタガヤフラッグ,牡5,,,,,,,,,0
エアジパング,エアジパング,せん5,,,,,,,,,0
イナズマアマリリス,イナズマアマリリス,牝2,,,,,,,,,0
アディアフォーン,アディアフォーン,牝2,,,,,,,,,0
ワイドサファイア,ワイドサファイア,牝2,,,,,,,,,0
セブンシークィーン,セブンシークィーン,牝2,,,,,,,,,0
ツルマルハロー,ツルマルハロー,牝2,,,,,,,,,0
ネオヴェリーベリー,ネオヴェリーベリー,牝2,,,,,,,,,0
プレザントブリーズ,プレザントブリーズ,牝2,,,,,,,,,0
ゲットフルマークス,ゲットフルマークス,牡2,,,,,,,,,0
ダブルレインボー,ダブルレインボー,牡2,,,,,,,,,0
エイブルインレース,エイブルインレース,牝2,,,,,,,,,0
ナンヨーアイドル,ナンヨーアイドル,牡2,,,,,,,,,0
スズノハミルトン,スズノハミルトン,牡2,,,,,,,,,0
スパラート,スパラート,牡2,,,,,,,,,0
パドブレ,パドブレ,牝2,,,,,,,,,0
ロラパルーザ,ロラパルーザ,牡2,,,,,,,,,0
ケイアイダイオウ,ケイアイダイオウ,牡2,,,,,,,,,0
アグネスヘルメス,アグネスヘルメス,牡6,,,,,,,,,0
ニホンピロファイブ,ニホンピロファイブ,牡5,,,,,,,,,0
クリノダイマオー,クリノダイマオー,牡6,,,,,,,,,0
アスクデピュティ,アスクデピュティ,牝4,,,,,,,,,0
トレラピッド,トレラピッド,牝3,,,,,,,,,0
フェアブリーズ,フェアブリーズ,牝5,,,,,,,,,0
ナカヤマフェスタ,ナカヤマフェスタ,牡2,,,,,,,,,0
ブレイクランアウト,ブレイクランアウト,牡2,,,,,,,,,0
サンカルロ,サンカルロ,牡2,,,,,,,,,0
ダノンカモン,ダノンカモン,牡2,,,,,,,,,0
スズカワグナー,スズカワグナー,牡2,,,,,,,,,0
セイクリッドバレー,セイクリッドバレー,牡2,,,,,,,,,0
ヒラボクエクセル,ヒラボクエクセル,牡2,,,,,,,,,0
メイショウドンタク,メイショウドンタク,牡2,,,,,,,,,0
バックハウス,バックハウス,牡2,,,,,,,,,0
スズカケ,スズカケ,牡2,,,,,,,,,0
ピサノシンボル,ピサノシンボル,牡2,,,,,,,,,0
フレンドケント,フレンドケント,牡2,,,,,,,,,0
ラーイズアトーニー,ラーイズアトーニー,せん4,,,,,,,,,0
サクラオリオン,サクラオリオン,牡6,,,,,,,,,0
ウエスタンダンサー,ウエスタンダンサー,牝4,,,,,,,,,0
ルミナスポイント,ルミナスポイント,牝5,,,,,,,,,0
パープルムーン,パープルムーン,せん5,,,,,,,,,0
シックスティーズア,シックスティーズア,牡5,,,,,,,,,0
マーシュサイド,マーシュサイド,牡5,,,,,,,,,0
ニホンピロリビエラ,ニホンピロリビエラ,牡6,,,,,,,,,0
カジノドライヴ,カジノドライヴ,牡3,,,,,,,,,0
フロストジャイアン,フロストジャイアン,牡5,,,,,,,,,0
ティンカップチャリ,ティンカップチャリ,せん3,,,,,,,,,0
マストトラック,マストトラック,牡4,,,,,,,,,0
イケトップガン,イケトップガン,牡4,,,,,,,,,0
オペラブラーボ,オペラブラーボ,牡4,,,,,,,,,0
シンゲン,シンゲン,牡5,,,,,,,,,0
パープルイーグル,パープルイーグル,牡6,,,,,,,,,0
ビクトリーテツニー,ビクトリーテツニー,牡4,,,,,,,,,0
トロピカルライト,トロピカルライト,牡4,,,,,,,,,0
チョウカイシャトル,チョウカイシャトル,牡6,,,,,,,,,0
ダイワエンパイア,ダイワエンパイア,牡4,,,,,,,,,0
タータンフィールズ,タータンフィールズ,牡6,,,,,,,,,0
ブエナビスタ,ブエナビスタ,牝2,,,,,,,,,0
ダノンベルベール,ダノンベルベール,牝2,,,,,,,,,0
ミクロコスモス,ミクロコスモス,牝2,,,,,,,,,0
ショウナンカッサイ,ショウナンカッサイ,牝2,,,,,,,,,0
ジェルミナル,ジェルミナル,牝2,,,,,,,,,0
カツヨトワイニング,カツヨトワイニング,牝2,,,,,,,,,0
シゲルキリガミネ,シゲルキリガミネ,牝2,,,,,,,,,0
メイショウボナール,メイショウボナール,牝2,,,,,,,,,0
チャームポット,チャームポット,牝2,,,,,,,,,0
フキラウソング,フキラウソング,牝2,,,,,,,,,0
セラフィックロンプ,セラフィックロンプ,牝4,,,,,,,,,0
ブーケフレグランス,ブーケフレグランス,牝3,,,,,,,,,0
スペシャルフロート,スペシャルフロート,牝4,,,,,,,,,0
ミッキーパンプキン,ミッキーパンプキン,牡2,,,,,,,,,0
オメガユリシス,オメガユリシス,牡2,,,,,,,,,0
トレノパズル,トレノパズル,牡2,,,,,,,,,0
トウカイフィット,トウカイフィット,牡2,,,,,,,,,0
ブラストクロノス,ブラストクロノス,牡2,,,,,,,,,0
ケンブリッジエル,ケンブリッジエル,牡2,,,,,,,,,0
ソルジャーズソング,ソルジャーズソング,牡6,,,,,,,,,0
ペネトレーター,ペネトレーター,牡7,,,,,,,,,0
ネヴァートルネード,ネヴァートルネード,牡6,,,,,,,,,0
リーチザクラウン,リーチザクラウン,牡2,,,,,,,,,0
トゥリオンファーレ,トゥリオンファーレ,牡2,,,,,,,,,0
ロードロックスター,ロードロックスター,牡2,,,,,,,,,0
ラヴィンライフ,ラヴィンライフ,牡2,,,,,,,,,0
ファミリズム,ファミリズム,牝2,,,,,,,,,0
スーパーマークン,スーパーマークン,牡2,,,,,,,,,0
ラブミラー,ラブミラー,牝2,,,,,,,,,0
トップクリフォード,トップクリフォード,牡2,,,,,,,,,0
0000993893,アイアムネオ,牝3,,,,,,0.0,0.0,0.0,1
グッデーコパ,グッデーコパ,牝3,,,,,,,,,0
マイティースルー,マイティースルー,牝3,,,,,,,,,0
エリザベスムーン,エリザベスムーン,牝3,,,,,,,,,0
マイネアリス,マイネアリス,牝3,,,,,,,,,0
パールシャドウ,パールシャドウ,牝3,,,,,,,,,0
イルドロール,イルドロール,牝3,,,,,,,,,0
ピエナリリー,ピエナリリー,牝3,,,,,,,,,0
シルクマイホーム,シルクマイホーム,牝3,,,,,,,,,0
カイテキプリン,カイテキプリン,牝3,,,,,,,,,0
0000242923,アカリ,牝3,,,,,,0.0,0.0,0.0,1
アントニオバローズ,アントニオバローズ,牡3,,,,,,,,,0
ダブルウェッジ,ダブルウェッジ,牡3,,,,,,,,,0
タキオンクール,タキオンクール,牡3,,,,,,,,,0
キングストリート,キングストリート,牡3,,,,,,,,,0
ハマノエルマー,ハマノエルマー,牡3,,,,,,,,,0
アーリーロブスト,アーリーロブスト,牡3,,,,,,,,,0
モエレビクトリー,モエレビクトリー,牡3,,,,,,,,,0
モンテトウルヌソル,モンテトウルヌソル,牡3,,,,,,,,,0
ハイローラー,ハイローラー,牡3,,,,,,,,,0
フサイチナガラガワ,フサイチナガラガワ,牡3,,,,,,,,,0
サトノエクスプレス,サトノエクスプレス,牡3,,,,,,,,,0
サクラルーラー,サクラルーラー,牡3,,,,,,,,,0
ファインビスティー,ファインビスティー,牡3,,,,,,,,,0
ケニアブラック,ケニアブラック,牡3,,,,,,,,,0
サンライズキール,サンライズキール,牡3,,,,,,,,,0
タガノエルシコ,タガノエルシコ,牡4,,,,,,,,,0
ヒカルカザブエ,ヒカルカザブエ,牡4,,,,,,,,,0
エスポワールシチー,エスポワールシチー,牡4,,,,,,,,,0
ネイキッド,ネイキッド,牡5,,,,,,,,,0
タガノエクリプス,タガノエクリプス,牡6,,,,,,,,,0
ロールオブザダイス,ロールオブザダイス,牡4,,,,,,,,,0
アブソリュート,アブソリュート,牡5,,,,,,,,,0
セントラルコースト,セントラルコースト,牡4,,,,,,,,,0
ブイチャレンジ,ブイチャレンジ,牡4,,,,,,,,,0
ハチマンダイボサツ,ハチマンダイボサツ,牝5,,,,,,,,,0
プリンセストロイ,プリンセストロイ,牝5,,,,,,,,,0
ライブコンサート,ライブコンサート,せん5,,,,,,,,,0
トーセンジョーダン,トーセンジョーダン,牡3,,,,,,,,,0
カノンコード,カノンコード,牡3,,,,,,,,,0
メイショウパルマ,メイショウパルマ,牡3,,,,,,,,,0
マイネルクラリティ,マイネルクラリティ,牡3,,,,,,,,,0
プロスアンドコンズ,プロスアンドコンズ,牡3,,,,,,,,,0
ショウナンアルディ,ショウナンアルディ,牡3,,,,,,,,,0
シングンレジェンド,シングンレジェンド,牡3,,,,,,,,,0
ダイワプリベール,ダイワプリベール,牡3,,,,,,,,,0
シゲルエボシダケ,シゲルエボシダケ,牡3,,,,,,,,,0
ヒシポジション,ヒシポジション,牡3,,,,,,,,,0
タケデンノキボー,タケデンノキボー,牡8,,,,,,,,,0
スノークラッシャー,スノークラッシャー,牡4,,,,,,,,,0
ウォーゲーム,ウォーゲーム,牡5,,,,,,,,,0
ハギノジョイフル,ハギノジョイフル,せん5,,,,,,,,,0
ビービーファルコン,ビービーファルコン,せん5,,,,,,,,,0
サケダイスキ,サケダイスキ,牡6,,,,,,,,,0
リクエストソング,リクエストソング,牡3,,,,,,,,,0
エンブリオ,エンブリオ,牡3,,,,,,,,,0
ベストメンバー,ベストメンバー,牡3,,,,,,,,,0
キタサンガイセン,キタサンガイセン,牡3,,,,,,,,,0
トモロポケット,トモロポケット,牡3,,,,,,,,,0
アルテマイスター,アルテマイスター,牡3,,,,,,,,,0
ディアジーナ,ディアジーナ,牝3,,,,,,,,,0
アンジュアイル,アンジュアイル,牝3,,,,,,,,,0
グローリールピナス,グローリールピナス,牝3,,,,,,,,,0
アラマサローズ,アラマサローズ,牝3,,,,,,,,,0
0000995383,アイアムマリリン,牝3,,,,,,0.0,0.0,0.0,1
メジャーサイレンス,メジャーサイレンス,牝3,,,,,,,,,0
ドゥミポワント,ドゥミポワント,牝3,,,,,,,,,0
フレンドリードレス,フレンドリードレス,牝3,,,,,,,,,0
マイネルエルフ,マイネルエルフ,牡3,,,,,,,,,0
0000991309,アイアンルック,牡3,,,,,,0.0,0.0,0.0,1
タイガーストーン,タイガーストーン,牡3,,,,,,,,,0
アドバンスヘイロー,アドバンスヘイロー,牡3,,,,,,,,,0
ケイアイドウソジン,ケイアイドウソジン,牡3,,,,,,,,,0
ジョーメテオ,ジョーメテオ,牡3,,,,,,,,,0
ケイアイテンジン,ケイアイテンジン,牡3,,,,,,,,,0
スーニ,スーニ,牡3,,,,,,,,,0
メイショウボルト,メイショウボルト,牡3,,,,,,,,,0
ドラゴンファング,ドラゴンファング,牡4,,,,,,,,,0
ランヘランバ,ランヘランバ,牡6,,,,,,,,,0
アーバニティ,アーバニティ,牡5,,,,,,,,,0
コレデイイノダ,コレデイイノダ,牡9,,,,,,,,,0
ヘッドライナー,ヘッドライナー,せん5,,,,,,,,,0
サクラミモザ,サクラミモザ,牝3,,,,,,,,,0
ルージュバンブー,ルージュバンブー,牝3,,,,,,,,,0
ブロードストリート,ブロードストリート,牝3,,,,,,,,,0
フェイズシフト,フェイズシフト,牝3,,,,,,,,,0
ミキノクレシェンド,ミキノクレシェンド,牝3,,,,,,,,,0
ハッピーシャトル,ハッピーシャトル,牝3,,,,,,,,,0
バージンサファイヤ,バージンサファイヤ,牝3,,,,,,,,,0
カウアイレーン,カウアイレーン,牝3,,,,,,,,,0
ミッキーペトラ,ミッキーペトラ,牡3,,,,,,,,,0
キタサンアミーゴ,キタサンアミーゴ,牡3,,,,,,,,,0
ケイアイライジン,ケイアイライジン,牡3,,,,,,,,,0
リアライズナッシュ,リアライズナッシュ,牡3,,,,,,,,,0
レオウィザード,レオウィザード,牡3,,,,,,,,,0
トーワヒヨシマル,トーワヒヨシマル,牡4,,,,,,,,,0
マヤノスターダム,マヤノスターダム,牡7,,,,,,,,,0
ドールリヴィエール,ドールリヴィエール,牡5,,,,,,,,,0
トウショウウェイヴ,トウショウウェイヴ,牡4,,,,,,,,,0
ドリームサンデー,ドリームサンデー,牡5,,,,,,,,,0
ブラボーデイジー,ブラボーデイジー,牝4,,,,,,,,,0
リビアーモ,リビアーモ,牝4,,,,,,,,,0
0000988704,アイレンベルク,牝3,,,,,,0.0,0.0,0.0,1
ラヴェリータ,ラヴェリータ,牝3,,,,,,,,,0
スイリンカ,スイリンカ,牝3,,,,,,,,,0
スペシャルクイン,スペシャルクイン,牝3,,,,,,,,,0
キリコンサート,キリコンサート,牝3,,,,,,,,,0
ヴィーヴァヴォドカ,ヴィーヴァヴォドカ,牝3,,,,,,,,,0
マジックシアター,マジックシアター,牝3,,,,,,,,,0
ナリタシリカ,ナリタシリカ,牝3,,,,,,,,,0
ダイアナバローズ,ダイアナバローズ,牝3,,,,,,,,,0
ロイヤルネックレス,ロイヤルネックレス,牝3,,,,,,,,,0
ナンヨークイーン,ナンヨークイーン,牝3,,,,,,,,,0
クリアソウル,クリアソウル,牝3,,,,,,,,,0
キミニムチュウ,キミニムチュウ,牝3,,,,,,,,,0
ショウサンウルル,ショウサンウルル,牝3,,,,,,,,,0
ジョーカプチーノ,ジョーカプチーノ,牡3,,,,,,,,,0
レッドヴァンクール,レッドヴァンクール,牡3,,,,,,,,,0
トシザワイルド,トシザワイルド,牡3,,,,,,,,,0
ラブチャーミー,ラブチャーミー,牝3,,,,,,,,,0
エイシンクエスト,エイシンクエスト,牡3,,,,,,,,,0
メイショウアツヒメ,メイショウアツヒメ,牝3,,,,,,,,,0
アンライバルド,アンライバルド,牡3,,,,,,,,,0
レッドスパーダ,レッドスパーダ,牡3,,,,,,,,,0
サイオン,サイオン,牡3,,,,,,,,,0
メイショウダグザ,メイショウダグザ,牡3,,,,,,,,,0
リスペクトキャット,リスペクトキャット,牡3,,,,,,,,,0
セイクリムズン,セイクリムズン,牡3,,,,,,,,,0
ニホンピロレガーロ,ニホンピロレガーロ,牡6,,,,,,,,,0
アーネストリー,アーネストリー,牡4,,,,,,,,,0
シャローム,シャローム,牡4,,,,,,,,,0
ゴールデンチケット,ゴールデンチケット,牡3,,,,,,,,,0
アプレザンレーヴ,アプレザンレーヴ,牡3,,,,,,,,,0
オオトリオウジャ,オオトリオウジャ,牡3,,,,,,,,,0
ストロングリターン,ストロングリターン,牡3,,,,,,,,,0
スリーロールス,スリーロールス,牡3,,,,,,,,,0
チュウワプリンス,チュウワプリンス,牡3,,,,,,,,,0
トップゾーン,トップゾーン,牡3,,,,,,,,,0
シルクダンディー,シルクダンディー,牡3,,,,,,,,,0
キングバンブー,キングバンブー,牡3,,,,,,,,,0
0000994286,アイアムピカイチ,牡3,,,,,,0.0,0.0,0.0,1
サトノコクオー,サトノコクオー,牡5,,,,,,,,,0
ボランタス,ボランタス,牡5,,,,,,,,,0
ユウキタイティ,ユウキタイティ,牡5,,,,,,,,,0
ランザローテ,ランザローテ,牡6,,,,,,,,,0
ティアップゴールド,ティアップゴールド,牡3,,,,,,,,,0
ゴールドエンデバー,ゴールドエンデバー,牡3,,,,,,,,,0
アルティマトゥーレ,アルティマトゥーレ,牝5,,,,,,,,,0
エリモハルカ,エリモハルカ,牝5,,,,,,,,,0
ピエナビーナス,ピエナビーナス,牝5,,,,,,,,,0
レッドディザイア,レッドディザイア,牝3,,,,,,,,,0
アンプレショニスト,アンプレショニスト,牝3,,,,,,,,,0
ツーデイズノーチス,ツーデイズノーチス,牝3,,,,,,,,,0
ジノラッド,ジノラッド,せん9,,,,,,,,,0
コウヨウウェーブ,コウヨウウェーブ,牡5,,,,,,,,,0
スタルカ,スタルカ,牡4,,,,,,,,,0
クロタラリア,クロタラリア,牝6,,,,,,,,,0
グランツーリズモ,グランツーリズモ,せん5,,,,,,,,,0
トライアンフマーチ,トライアンフマーチ,牡3,,,,,,,,,0
サトノロマネ,サトノロマネ,牡3,,,,,,,,,0
メジロフォーナ,メジロフォーナ,牝4,,,,,,,,,0
ハシッテホシーノ,ハシッテホシーノ,牝3,,,,,,,,,0
エオリアンハープ,エオリアンハープ,牝3,,,,,,,,,0
イイデエース,イイデエース,牝3,,,,,,,,,0
リュシオル,リュシオル,牝3,,,,,,,,,0
ピースオブラック,ピースオブラック,牝3,,,,,,,,,0
ラークキャロル,ラークキャロル,牝3,,,,,,,,,0
リコリス,リコリス,牝3,,,,,,,,,0
ピースエンブレム,ピースエンブレム,牝3,,,,,,,,,0
ベイビーローズ,ベイビーローズ,牝3,,,,,,,,,0
テーオーティアラ,テーオーティアラ,牝3,,,,,,,,,0
