horse_id,horse_name,ancestor_id,ancestor_name,generation,line
0000738970,ウォーターダッシュ,0000337069,Turk's Delight(USA),5,SDDDS
0000738970,ウォーターダッシュ,0000393519,Smart Barbara(USA),5,SDDDD
0000738970,ウォーターダッシュ,0000229214,オンワードロリエ,1,D
0000738970,ウォーターダッシュ,0000130523,ミスターシービー,2,DS
0000738970,ウォーターダッシュ,0000071059,メルオンワード,3,DSS
0000738970,ウォーターダッシュ,0000061253,トウシヨウボーイ,4,DSSS
0000738970,ウォーターダッシュ,0000063105,シービークイン,5,DSSSS
0000738970,ウォーターダッシュ,0000333413,プロント(FR),5,DSSSD
0000738970,ウォーターダッシュ,0000012452,オンワードフリー,4,DSSD
0000738970,ウォーターダッシュ,0000333299,テスコボーイ(GB),5,DSSDS
0000738970,ウォーターダッシュ,0000378226,ソシアルバターフライ(USA),5,DSSDD
0000738970,ウォーターダッシュ,0000333321,トピオ(FR),3,DSD
0000738970,ウォーターダッシュ,0000014775,メイドウ,4,DSDS
0000738970,ウォーターダッシュ,0000334028,Prince Taj(FR),5,DSDSS
0000738970,ウォーターダッシュ,0000387914,La Caravelle(FR),5,DSDSD
0000738970,ウォーターダッシュ,0000333241,アポツスル(GB),4,DSDD
0000738970,ウォーターダッシュ,0000003226,ミスオンワード,5,DSDDS
0000738970,ウォーターダッシュ,0000334436,Princely Gift(GB),5,DSDDD
0000738970,ウォーターダッシュ,0000386258,Suncourt(GB),2,DD
0000738970,ウォーターダッシュ,0000334591,Your Host(USA),3,DDS
0000738970,ウォーターダッシュ,0000385670,Wisteria(USA),4,DDSS
0000738970,ウォーターダッシュ,0000334254,Fine Top(FR),5,DDSSS
0000738970,ウォーターダッシュ,0000389925,Deliriosa(FR),5,DDSSD
0000738970,ウォーターダッシュ,0000333202,アドミラルバード(GB),4,DDSD
0000738970,ウォーターダッシュ,0000006013,メイワ,5,DDSDS
0000738970,ウォーターダッシュ,0000335650,Prince Bio(FR),5,DDSDD
0000738970,ウォーターダッシュ,0000388087,Malindi(GB),3,DDD
0000738970,ウォーターダッシュ,0000334071,Worden(FR),4,DDDS
0000738970,ウォーターダッシュ,0000386967,Barquerolle(FR),5,DDDSS
0000738970,ウォーターダッシュ,0000347464,Blue Peter(GB),5,DDDSD
0000738970,ウォーターダッシュ,0000389794,Bellani(GB),4,DDDD
0000738970,ウォーターダッシュ,0000334005,Hard Sauce(GB),5,DDDDS
0000738970,ウォーターダッシュ,0000376834,ホールドタイト(GB),5,DDDDD
0000634849,エイシンチャンプ,0000347531,ミシエロ(USA),1,S
0000634849,エイシンチャンプ,0000336424,Conquistador Cielo(USA),2,SS
0000634849,エイシンチャンプ,0000414974,My Inheritance(USA),3,SSS
0000634849,エイシンチャンプ,0000335975,Mr. Prospector(USA),4,SSSS
0000634849,エイシンチャンプ,0000391690,K D Princess(USA),5,SSSSS
0000634849,エイシンチャンプ,0000335376,Thatch(USA),5,SSSSD
0000634849,エイシンチャンプ,0000414973,Edies Double(USA),4,SSSD
0000634849,エイシンチャンプ,0000334066,Raise a Native(USA),5,SSSDS
0000634849,エイシンチャンプ,0000389632,Gold Digger(USA),5,SSSDD
0000634849,エイシンチャンプ,0000335005,Bold Commander(USA),3,SSD
0000634849,エイシンチャンプ,0000381582,タミーズターン(USA),4,SSDS
0000634849,エイシンチャンプ,0000334262,Forli(ARG),5,SSDSS
0000634849,エイシンチャンプ,0000389693,Thong(USA),5,SSDSD
0000634849,エイシンチャンプ,0000335346,Nodouble(USA),4,SSDD
0000634849,エイシンチャンプ,0000414972,Edie Jo(USA),5,SSDDS
0000634849,エイシンチャンプ,0000334375,Native Dancer(USA),5,SSDDD
0000634849,エイシンチャンプ,0000388521,Raise You(USA),2,SD
0000634849,エイシンチャンプ,0000334373,Nashua(USA),3,SDS
0000634849,エイシンチャンプ,0000389398,Sequence(USA),4,SDSS
0000634849,エイシンチャンプ,0000334140,Bold Ruler(USA),5,SDSSS
0000634849,エイシンチャンプ,0000387776,High Voltage(USA),5,SDSSD
0000634849,エイシンチャンプ,0000334560,Turn-to(IRE),4,SDSD
0000634849,エイシンチャンプ,0000385540,Tammy Twist(USA),5,SDSDS
0000634849,エイシンチャンプ,0000335074,Aristophanes(GB),5,SDSDD
0000634849,エイシンチャンプ,0000388954,Trevisa(ARG),3,SDD
0000634849,エイシンチャンプ,0000335036,Nantallah(USA),4,SDDS
0000634849,エイシンチャンプ,0000388588,Rough Shod(GB),5,SDDSS
0000634849,エイシンチャンプ,0000334389,Noholme(AUS),5,SDDSD
0000634849,エイシンチャンプ,0000386140,Abla-Jay(USA),4,SDDD
0000634849,エイシンチャンプ,0000334610,Helioscope(USA),5,SDDDS
0000634849,エイシンチャンプ,0000384478,Behavior(USA),5,SDDDD
0000634849,エイシンチャンプ,0000225867,エイシンミシガン(USA),1,D
0000634849,エイシンチャンプ,0000337274,Manila(USA),2,DS
0000634849,エイシンチャンプ,0000391350,Homespun(USA),3,DSS
0000634849,エイシンチャンプ,0000334968,Lyphard(USA),4,DSSS
0000634849,エイシンチャンプ,0000390843,Dona Ysidra(USA),5,DSSSS
0000634849,エイシンチャンプ,0000345057,Round Table(USA),5,DSSSD
0000634849,エイシンチャンプ,0000384806,Gal I Love(USA),4,DSSD
0000634849,エイシンチャンプ,0000334002,Northern Dancer(CAN),5,DSSDS
0000634849,エイシンチャンプ,0000389259,Goofed(USA),5,DSSDD
0000634849,エイシンチャンプ,0000334064,Le Fabuleux(FR),3,DSD
0000634849,エイシンチャンプ,0000386644,Matriarch(USA),4,DSDS
0000634849,エイシンチャンプ,0000339120,Princequillo(IRE),5,DSDSS
0000634849,エイシンチャンプ,0000401513,Knights Daughter(GB),5,DSDSD
0000634849,エイシンチャンプ,0000334374,Nasrullah(GB),4,DSDD
0000634849,エイシンチャンプ,0000387643,Gallita(USA),5,DSDDS
0000634849,エイシンチャンプ,0000334378,Nearctic(CAN),5,DSDDD
0000634849,エイシンチャンプ,0000386225,Natalma(USA),2,DD
0000634849,エイシンチャンプ,0000334188,Court Martial(GB),3,DDS
0000634849,エイシンチャンプ,0000389161,Barra(FR),4,DDSS
0000634849,エイシンチャンプ,0000334072,Wild Risk(FR),5,DDSSS
0000634849,エイシンチャンプ,0000384419,Anguar(FR),5,DDSSD
0000634849,エイシンチャンプ,0000334140,Bold Ruler(USA),4,DDSD
0000634849,エイシンチャンプ,0000389306,Lyceum(USA),5,DDSDS
0000634849,エイシンチャンプ,0000334885,Prince Rose(GB),5,DDSDD
0000634849,エイシンチャンプ,0000387276,Cosquilla(GB),3,DDD
0000634849,エイシンチャンプ,0000334879,Sir Cosmo(GB),4,DDDS
0000634849,エイシンチャンプ,0000387539,Feola(GB),5,DDDSS
0000634849,エイシンチャンプ,0000334377,Nearco(ITY),5,DDDSD
0000634849,エイシンチャンプ,0000388233,Mumtaz Begum(FR),4,DDDD
0000634849,エイシンチャンプ,0000335143,Challenger(GB),5,DDDDS
0000634849,エイシンチャンプ,0000387645,Gallette(USA),5,DDDDD
0000082050,エルカミーノ,0000333433,ライオンハーテツド(GB),1,S
0000082050,エルカミーノ,0000334000,Never Say Die(USA),2,SS
0000082050,エルカミーノ,0000385573,Thunder(GB),3,SSS
0000082050,エルカミーノ,0000334374,Nasrullah(GB),4,SSSS
0000082050,エルカミーノ,0000388715,Singing Grass(USA),5,SSSSS
0000082050,エルカミーノ,0000338878,Hyperion(GB),5,SSSSD
0000082050,エルカミーノ,0000384589,Chenille(GB),4,SSSD
0000082050,エルカミーノ,0000334377,Nearco(ITY),5,SSSDS
0000082050,エルカミーノ,0000388233,Mumtaz Begum(FR),5,SSSDD
0000082050,エルカミーノ,0000334576,War Admiral(USA),3,SSD
0000082050,エルカミーノ,0000387088,Boreale(FR),4,SSDS
0000082050,エルカミーノ,0000334816,Gainsborough(GB),5,SSDSS
0000082050,エルカミーノ,0000388664,Selene(GB),5,SSDSD
0000082050,エルカミーノ,0000335089,King Salmon(GB),4,SSDD
0000082050,エルカミーノ,0000388838,Sweet Aloe(GB),5,SSDDS
0000082050,エルカミーノ,0000334856,Pharos(GB),5,SSDDD
0000082050,エルカミーノ,0000388301,Nogara(ITY),2,SD
0000082050,エルカミーノ,0000334824,Blenheim(GB),3,SDS
0000082050,エルカミーノ,0000388234,Mumtaz Mahal(GB),4,SDSS
0000082050,エルカミーノ,0000334825,Man o' War(USA),5,SDSSS
0000082050,エルカミーノ,0000387113,Brushup(USA),5,SDSSD
0000082050,エルカミーノ,0000334882,Vatout(FR),4,SDSD
0000082050,エルカミーノ,0000390411,Galaday(USA),5,SDSDS
0000082050,エルカミーノ,0000334817,Bayardo(GB),5,SDSDD
0000082050,エルカミーノ,0000390091,Rosedrop(GB),3,SDD
0000082050,エルカミーノ,0000334884,Chaucer(GB),4,SDDS
0000082050,エルカミーノ,0000388671,Serenissima(GB),5,SDDSS
0000082050,エルカミーノ,0000338386,Salmon-Trout(GB),5,SDDSD
0000082050,エルカミーノ,0000388090,Malva(GB),4,SDDD
0000082050,エルカミーノ,0000334906,Cameronian(GB),5,SDDDS
0000082050,エルカミーノ,0000390381,Aloe(GB),5,SDDDD
0000082050,エルカミーノ,0000029680,ベルダード,1,D
0000082050,エルカミーノ,0000334071,Worden(FR),2,DS
0000082050,エルカミーノ,0000379156,ドルメリーナ(FR),3,DSS
0000082050,エルカミーノ,0000334072,Wild Risk(FR),4,DSSS
0000082050,エルカミーノ,0000388631,Sans Tares(GB),5,DSSSS
0000082050,エルカミーノ,0000334225,Edellic(FR),5,DSSSD
0000082050,エルカミーノ,0000384677,Domiziana(ITY),4,DSSD
0000082050,エルカミーノ,0000334959,Rialto(FR),5,DSSDS
0000082050,エルカミーノ,0000389103,Wild Violet(FR),5,DSSDD
0000082050,エルカミーノ,0000334489,Sind(GB),3,DSD
0000082050,エルカミーノ,0000388867,Tara(FR),4,DSDS
0000082050,エルカミーノ,0000347198,Relic(USA),5,DSDSS
0000082050,エルカミーノ,0000387430,Edelfrau(FR),5,DSDSD
0000082050,エルカミーノ,0000334384,Niccolo Dell'Arca(ITY),4,DSDD
0000082050,エルカミーノ,0000387412,Durera(GB),5,DSDDS
0000082050,エルカミーノ,0000334950,Rabelais(GB),5,DSDDD
0000082050,エルカミーノ,0000393239,La Grelee(FR),2,DD
0000082050,エルカミーノ,0000334784,Blandford(IRE),3,DDS
0000082050,エルカミーノ,0000390428,Wood Violet(FR),4,DDSS
0000082050,エルカミーノ,0000338902,Solario(GB),5,DDSSS
0000082050,エルカミーノ,0000388160,Mirawala(IRE),5,DDSSD
0000082050,エルカミーノ,0000334918,Teddy(FR),4,DDSD
0000082050,エルカミーノ,0000387856,Jean Gow(GB),5,DDSDS
0000082050,エルカミーノ,0000335088,War Relic(USA),5,DDSDD
0000082050,エルカミーノ,0000387101,Bridal Colors(USA),3,DDD
0000082050,エルカミーノ,0000334078,Admiral Drake(FR),4,DDDS
0000082050,エルカミーノ,0000390441,English Lady(FR),5,DDDSS
0000082050,エルカミーノ,0000335095,Coronach(GB),5,DDDSD
0000082050,エルカミーノ,0000388301,Nogara(ITY),4,DDDD
0000082050,エルカミーノ,0000334988,Brantome(FR),5,DDDDS
0000082050,エルカミーノ,0000390987,Dossa Dossi(ITY),5,DDDDD
0000738110,エレスサール,0000365262,パントレセレブル(USA),1,S
0000738110,エレスサール,0000336085,Nureyev(USA),2,SS
0000738110,エレスサール,0000407160,Peinture Bleue(USA),3,SSS
0000738110,エレスサール,0000334002,Northern Dancer(CAN),4,SSSS
0000738110,エレスサール,0000390581,Special(USA),5,SSSSS
0000738110,エレスサール,0000336305,Alydar(USA),5,SSSSD
0000738110,エレスサール,0000405405,Petroleuse(IRE),4,SSSD
0000738110,エレスサール,0000334378,Nearctic(CAN),5,SSSDS
0000738110,エレスサール,0000386225,Natalma(USA),5,SSSDD
0000738110,エレスサール,0000334262,Forli(ARG),3,SSD
0000738110,エレスサール,0000389693,Thong(USA),4,SSDS
0000738110,エレスサール,0000334066,Raise a Native(USA),5,SSDSS
0000738110,エレスサール,0000388847,Sweet Tooth(USA),5,SSDSD
0000738110,エレスサール,0000334285,Habitat(USA),4,SSDD
0000738110,エレスサール,0000405404,Plencia(FR),5,SSDDS
0000738110,エレスサール,0000334377,Nearco(ITY),5,SSDDD
0000738110,エレスサール,0000387922,Lady Angela(GB),2,SD
0000738110,エレスサール,0000334375,Native Dancer(USA),3,SDS
0000738110,エレスサール,0000386852,Almahmoud(USA),4,SDSS
0000738110,エレスサール,0000335074,Aristophanes(GB),5,SDSSS
0000738110,エレスサール,0000388954,Trevisa(ARG),5,SDSSD
0000738110,エレスサール,0000335036,Nantallah(USA),4,SDSD
0000738110,エレスサール,0000388588,Rough Shod(GB),5,SDSDS
0000738110,エレスサール,0000334375,Native Dancer(USA),5,SDSDD
0000738110,エレスサール,0000388521,Raise You(USA),3,SDD
0000738110,エレスサール,0000334398,On-and-On(USA),4,SDDS
0000738110,エレスサール,0000388441,Plum Cake(USA),5,SDDSS
0000738110,エレスサール,0000335850,Sir Gaylord(USA),5,SDDSD
0000738110,エレスサール,0000386241,Little Hut(USA),4,SDDD
0000738110,エレスサール,0000334331,Le Haar(FR),5,SDDDS
0000738110,エレスサール,0000392869,Petite Saguenay(FR),5,SDDDD
0000738110,エレスサール,0000275693,ゴールデンカラーズ(USA),1,D
0000738110,エレスサール,0000335975,Mr. Prospector(USA),2,DS
0000738110,エレスサール,0000411357,Winning Colors(USA),3,DSS
0000738110,エレスサール,0000334066,Raise a Native(USA),4,DSSS
0000738110,エレスサール,0000389632,Gold Digger(USA),5,DSSSS
0000738110,エレスサール,0000334731,Caro(IRE),5,DSSSD
0000738110,エレスサール,0000391992,All Rainbows(USA),4,DSSD
0000738110,エレスサール,0000334375,Native Dancer(USA),5,DSSDS
0000738110,エレスサール,0000388521,Raise You(USA),5,DSSDD
0000738110,エレスサール,0000334373,Nashua(USA),3,DSD
0000738110,エレスサール,0000389398,Sequence(USA),4,DSDS
0000738110,エレスサール,0000333346,フオルテイノ(FR),5,DSDSS
0000738110,エレスサール,0000384579,Chambord(GB),5,DSDSD
0000738110,エレスサール,0000335273,Bold Hour(USA),4,DSDD
0000738110,エレスサール,0000391879,Miss Carmie(USA),5,DSDDS
0000738110,エレスサール,0000334853,Polynesian(USA),5,DSDDD
0000738110,エレスサール,0000387667,Geisha(USA),2,DD
0000738110,エレスサール,0000335441,Case Ace(USA),3,DDS
0000738110,エレスサール,0000387933,Lady Glory(USA),4,DDSS
0000738110,エレスサール,0000334374,Nasrullah(GB),5,DDSSS
0000738110,エレスサール,0000388662,Segula(USA),5,DDSSD
0000738110,エレスサール,0000335047,Count Fleet(USA),4,DDSD
0000738110,エレスサール,0000388170,Miss Dogwood(USA),5,DDSDS
0000738110,エレスサール,0000333952,Grey Sovereign(GB),5,DDSDD
0000738110,エレスサール,0000388524,Ranavalo(FR),3,DDD
0000738110,エレスサール,0000334160,Chamossaire(GB),4,DDDS
0000738110,エレスサール,0000388012,Life Hill(GB),5,DDDSS
0000738110,エレスサール,0000334140,Bold Ruler(USA),5,DDDSD
0000738110,エレスサール,0000385423,Seven Thirty(USA),4,DDDD
0000738110,エレスサール,0000335736,T.V. Lark(USA),5,DDDDS
0000738110,エレスサール,0000391878,Twice Over(USA),5,DDDDD
0000315658,エンゲルグレーセ,0000333807,プラウドデボネア(USA),1,S
0000315658,エンゲルグレーセ,0000334968,Lyphard(USA),2,SS
0000315658,エンゲルグレーセ,0000392030,Proud Delta(USA),3,SSS
0000315658,エンゲルグレーセ,0000334002,Northern Dancer(CAN),4,SSSS
0000315658,エンゲルグレーセ,0000389259,Goofed(USA),5,SSSSS
0000315658,エンゲルグレーセ,0000334204,Delta Judge(USA),5,SSSSD
0000315658,エンゲルグレーセ,0000392029,Loving Sister(USA),4,SSSD
0000315658,エンゲルグレーセ,0000334378,Nearctic(CAN),5,SSSDS
0000315658,エンゲルグレーセ,0000386225,Natalma(USA),5,SSSDD
0000315658,エンゲルグレーセ,0000334188,Court Martial(GB),3,SSD
0000315658,エンゲルグレーセ,0000389161,Barra(FR),4,SSDS
0000315658,エンゲルグレーセ,0000334552,Traffic Judge(USA),5,SSDSS
0000315658,エンゲルグレーセ,0000386981,Beautillion(USA),5,SSDSD
0000315658,エンゲルグレーセ,0000334397,Olympia(USA),4,SSDD
0000315658,エンゲルグレーセ,0000388289,Nimble Doll(USA),5,SSDDS
0000315658,エンゲルグレーセ,0000334377,Nearco(ITY),5,SSDDD
0000315658,エンゲルグレーセ,0000387922,Lady Angela(GB),2,SD
0000315658,エンゲルグレーセ,0000334375,Native Dancer(USA),3,SDS
0000315658,エンゲルグレーセ,0000386852,Almahmoud(USA),4,SDSS
0000315658,エンゲルグレーセ,0000334245,Fair Trial(GB),5,SDSSS
0000315658,エンゲルグレーセ,0000387832,Instantaneous(GB),5,SDSSD
0000315658,エンゲルグレーセ,0000336190,Formor(FR),4,SDSD
0000315658,エンゲルグレーセ,0000390996,La Favorite(FR),5,SDSDS
0000315658,エンゲルグレーセ,0000334904,Alibhai(GB),5,SDSDD
0000315658,エンゲルグレーセ,0000388950,Traffic Court(USA),3,SDD
0000315658,エンゲルグレーセ,0000335070,Noor(USA),4,SDDS
0000315658,エンゲルグレーセ,0000387342,Delta Queen(USA),5,SDDSS
0000315658,エンゲルグレーセ,0000334291,Heliopolis(GB),5,SDDSD
0000315658,エンゲルグレーセ,0000388171,Miss Dolphin(USA),4,SDDD
0000315658,エンゲルグレーセ,0000335050,Eight Thirty(USA),5,SDDDS
0000315658,エンゲルグレーセ,0000387138,Camelina(USA),5,SDDDD
0000315658,エンゲルグレーセ,0000230917,エンゲルリーゼン,1,D
0000315658,エンゲルグレーセ,0000127142,ウインザーノツト,2,DS
0000315658,エンゲルグレーセ,0000116514,リーゼングロス,3,DSS
0000315658,エンゲルグレーセ,0000333257,パーソロン(IRE),4,DSSS
0000315658,エンゲルグレーセ,0000382062,サンサン(USA),5,DSSSS
0000315658,エンゲルグレーセ,0000019148,アローエクスプレス,5,DSSSD
0000315658,エンゲルグレーセ,0000043534,タケノダンサー,4,DSSD
0000315658,エンゲルグレーセ,0000334048,Milesian(GB),5,DSSDS
0000315658,エンゲルグレーセ,0000389829,Paleo(FR),5,DSSDD
0000315658,エンゲルグレーセ,0000334036,Bald Eagle(USA),3,DSD
0000315658,エンゲルグレーセ,0000385387,Sail Navy(USA),4,DSDS
0000315658,エンゲルグレーセ,0000333283,スパニツシユイクスプレス(GB),5,DSDSS
0000315658,エンゲルグレーセ,0000376979,ソーダストリーム(FR),5,DSDSD
0000315658,エンゲルグレーセ,0000333224,チヤイナロツク(GB),4,DSDD
0000315658,エンゲルグレーセ,0000379102,ラダンスーズ(GB),5,DSDDS
0000315658,エンゲルグレーセ,0000334371,My Babu(FR),5,DSDDD
0000315658,エンゲルグレーセ,0000385200,Oatflake(GB),2,DD
0000315658,エンゲルグレーセ,0000334418,Pharis(FR),3,DDS
0000315658,エンゲルグレーセ,0000387135,Calonice(FR),4,DDSS
0000315658,エンゲルグレーセ,0000334374,Nasrullah(GB),5,DDSSS
0000315658,エンゲルグレーセ,0000385436,Siama(USA),5,DDSSD
0000315658,エンゲルグレーセ,0000339120,Princequillo(IRE),4,DDSD
0000315658,エンゲルグレーセ,0000386873,Anchors Aweigh(USA),5,DDSDS
0000315658,エンゲルグレーセ,0000333982,Sovereign Path(GB),5,DDSDD
0000315658,エンゲルグレーセ,0000384328,Sage Femme(GB),3,DDD
0000315658,エンゲルグレーセ,0000334084,Airborne(GB),4,DDDS
0000315658,エンゲルグレーセ,0000385230,Pangani(GB),5,DDDSS
0000315658,エンゲルグレーセ,0000334462,Rockefella(GB),5,DDDSD
0000315658,エンゲルグレーセ,0000388123,May Wong(FR),4,DDDD
0000315658,エンゲルグレーセ,0000334065,Le Levanstell(GB),5,DDDDS
0000315658,エンゲルグレーセ,0000385481,Star Dancer(IRE),5,DDDDD
0000612667,オースミコスモ,0000262443,フジキセキ,1,S
0000612667,オースミコスモ,0000333862,サンデーサイレンス(USA),2,SS
0000612667,オースミコスモ,0000383129,ミルレーサー(USA),3,SSS
0000612667,オースミコスモ,0000335154,Halo(USA),4,SSSS
0000612667,オースミコスモ,0000393162,Wishing Well(USA),5,SSSSS
0000612667,オースミコスモ,0000334064,Le Fabuleux(FR),5,SSSSD
0000612667,オースミコスモ,0000393632,Marston's Mill(USA),4,SSSD
0000612667,オースミコスモ,0000334286,Hail to Reason(USA),5,SSSDS
0000612667,オースミコスモ,0000387273,Cosmah(USA),5,SSSDD
0000612667,オースミコスモ,0000336892,Understanding(USA),3,SSD
0000612667,オースミコスモ,0000393161,Mountain Flower(USA),4,SSDS
0000612667,オースミコスモ,0000334072,Wild Risk(FR),5,SSDSS
0000612667,オースミコスモ,0000384419,Anguar(FR),5,SSDSD
0000612667,オースミコスモ,0000334720,In Reality(USA),4,SSDD
0000612667,オースミコスモ,0000393631,Millicent(USA),5,SSDDS
0000612667,オースミコスモ,0000334560,Turn-to(IRE),5,SSDDD
0000612667,オースミコスモ,0000388312,Nothirdchance(USA),2,SD
0000612667,オースミコスモ,0000335457,Cosmic Bomb(USA),3,SDS
0000612667,オースミコスモ,0000386852,Almahmoud(USA),4,SDSS
0000612667,オースミコスモ,0000334029,Promised Land(USA),5,SDSSS
0000612667,オースミコスモ,0000385295,Pretty Ways(USA),5,SDSSD
0000612667,オースミコスモ,0000336896,Montparnasse(ARG),4,SDSD
0000612667,オースミコスモ,0000393160,Edelweiss(USA),5,SDSDS
0000612667,オースミコスモ,0000334959,Rialto(FR),5,SDSDD
0000612667,オースミコスモ,0000389103,Wild Violet(FR),3,SDD
0000612667,オースミコスモ,0000334951,Verso(FR),4,SDDS
0000612667,オースミコスモ,0000385941,La Rochelle(USA),5,SDDSS
0000612667,オースミコスモ,0000334311,Intentionally(USA),5,SDDSD
0000612667,オースミコスモ,0000388243,My Dear Girl(USA),4,SDDD
0000612667,オースミコスモ,0000333954,Cornish Prince(USA),5,SDDDS
0000612667,オースミコスモ,0000389320,Milan Mill(USA),5,SDDDD
0000612667,オースミコスモ,0000209563,タイセイカグラ,1,D
0000612667,オースミコスモ,0000333661,モーニングフローリツク(USA),2,DS
0000612667,オースミコスモ,0000090361,ミリーバード,3,DSS
0000612667,オースミコスモ,0000334282,Grey Dawn(FR),4,DSSS
0000612667,オースミコスモ,0000386641,Timely Affair(USA),5,DSSSS
0000612667,オースミコスモ,0000333374,フアバージ(FR),5,DSSSD
0000612667,オースミコスモ,0000381363,ラバテラ(GB),4,DSSD
0000612667,オースミコスモ,0000334293,Herbager(FR),5,DSSDS
0000612667,オースミコスモ,0000388449,Polamia(USA),5,DSSDD
0000612667,オースミコスモ,0000335273,Bold Hour(USA),3,DSD
0000612667,オースミコスモ,0000389249,Friendly Relations(CAN),4,DSDS
0000612667,オースミコスモ,0000334436,Princely Gift(GB),5,DSDSS
0000612667,オースミコスモ,0000386738,Spring Offensive(GB),5,DSDSD
0000612667,オースミコスモ,0000334331,Le Haar(FR),4,DSDD
0000612667,オースミコスモ,0000384477,Begonia(FR),5,DSDDS
0000612667,オースミコスモ,0000333922,Vandale(FR),5,DSDDD
0000612667,オースミコスモ,0000387570,Flagette(FR),2,DD
0000612667,オースミコスモ,0000334823,Mahmoud(FR),3,DDS
0000612667,オースミコスモ,0000386737,Ampola(USA),4,DDSS
0000612667,オースミコスモ,0000334140,Bold Ruler(USA),5,DDSSS
0000612667,オースミコスモ,0000385423,Seven Thirty(USA),5,DDSSD
0000612667,オースミコスモ,0000334378,Nearctic(CAN),4,DDSD
0000612667,オースミコスモ,0000387578,Flaring Top(USA),5,DDSDS
0000612667,オースミコスモ,0000334374,Nasrullah(GB),5,DDSDD
0000612667,オースミコスモ,0000387056,Blue Gem(GB),3,DDD
0000612667,オースミコスモ,0000335555,Legend of France(FR),4,DDDS
0000612667,オースミコスモ,0000386971,Batika(FR),5,DDDSS
0000612667,オースミコスモ,0000338897,Vieux Manoir(FR),5,DDDSD
0000612667,オースミコスモ,0000388151,Mince Pie(FR),4,DDDD
0000612667,オースミコスモ,0000334150,Buisson Ardent(FR),5,DDDDS
0000612667,オースミコスモ,0000385026,Lobelia(GB),5,DDDDD
0000326291,カナハラドラゴン,0000098122,アンバーシヤダイ,1,S
0000326291,カナハラドラゴン,0000333544,ノーザンテースト(CAN),2,SS
0000326291,カナハラドラゴン,0000380822,クリアアンバー(USA),3,SSS
0000326291,カナハラドラゴン,0000334002,Northern Dancer(CAN),4,SSSS
0000326291,カナハラドラゴン,0000386266,Lady Victoria(CAN),5,SSSSS
0000326291,カナハラドラゴン,0000334094,Ambiopoise(USA),5,SSSSD
0000326291,カナハラドラゴン,0000385213,One Clear Call(USA),4,SSSD
0000326291,カナハラドラゴン,0000334378,Nearctic(CAN),5,SSSDS
0000326291,カナハラドラゴン,0000386225,Natalma(USA),5,SSSDD
0000326291,カナハラドラゴン,0000335344,Victoria Park(CAN),3,SSD
0000326291,カナハラドラゴン,0000387922,Lady Angela(GB),4,SSDS
0000326291,カナハラドラゴン,0000338908,Ambiorix(FR),5,SSDSS
0000326291,カナハラドラゴン,0000387116,Bull Poise(USA),5,SSDSD
0000326291,カナハラドラゴン,0000333945,Gallant Man(GB),4,SSDD
0000326291,カナハラドラゴン,0000387472,Europa(USA),5,SSDDS
0000326291,カナハラドラゴン,0000334377,Nearco(ITY),5,SSDDD
0000326291,カナハラドラゴン,0000387922,Lady Angela(GB),2,SD
0000326291,カナハラドラゴン,0000334375,Native Dancer(USA),3,SDS
0000326291,カナハラドラゴン,0000386852,Almahmoud(USA),4,SDSS
0000326291,カナハラドラゴン,0000334169,Chop Chop(USA),5,SDSSS
0000326291,カナハラドラゴン,0000389051,Victoriana(USA),5,SDSSD
0000326291,カナハラドラゴン,0000338878,Hyperion(GB),4,SDSD
0000326291,カナハラドラゴン,0000388720,Sister Sarah(GB),5,SDSDS
0000326291,カナハラドラゴン,0000338418,Tourbillon(FR),5,SDSDD
0000326291,カナハラドラゴン,0000387996,Lavendula(FR),3,SDD
0000326291,カナハラドラゴン,0000334943,Bull Lea(USA),4,SDDS
0000326291,カナハラドラゴン,0000386856,Alpoise(USA),5,SDDSS
0000326291,カナハラドラゴン,0000334362,Migoli(GB),5,SDDSD
0000326291,カナハラドラゴン,0000388081,Majideh(GB),4,SDDD
0000326291,カナハラドラゴン,0000334943,Bull Lea(USA),5,SDDDS
0000326291,カナハラドラゴン,0000388693,Sicily(USA),5,SDDDD
0000326291,カナハラドラゴン,0000136415,ミナガワローマン,1,D
0000326291,カナハラドラゴン,0000333640,ブレイヴエストローマン(USA),2,DS
0000326291,カナハラドラゴン,0000060558,ミナガワイチ,3,DSS
0000326291,カナハラドラゴン,0000334001,Never Bend(USA),4,DSSS
0000326291,カナハラドラゴン,0000386265,Roman Song(USA),5,DSSSS
0000326291,カナハラドラゴン,0000333422,シヤトーゲイ(USA),5,DSSSD
0000326291,カナハラドラゴン,0000379488,フローズンデユー(GB),4,DSSD
0000326291,カナハラドラゴン,0000334374,Nasrullah(GB),5,DSSDS
0000326291,カナハラドラゴン,0000387965,Lalun(USA),5,DSSDD
0000326291,カナハラドラゴン,0000335033,Roman(USA),3,DSD
0000326291,カナハラドラゴン,0000389381,Quiz Song(USA),4,DSDS
0000326291,カナハラドラゴン,0000333977,Swaps(USA),5,DSDSS
0000326291,カナハラドラゴン,0000386955,Banquet Bell(USA),5,DSDSD
0000326291,カナハラドラゴン,0000334049,Major Portion(GB),4,DSDD
0000326291,カナハラドラゴン,0000385426,Sharp Frost,5,DSDDS
0000326291,カナハラドラゴン,0000334377,Nearco(ITY),5,DSDDD
0000326291,カナハラドラゴン,0000388233,Mumtaz Begum(FR),2,DD
